Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Unique_Title_Investigations	1	1	0
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Unique_Item_Requests	1	1	0
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Total_Item_Requests	1	1	0
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Total_Item_Investigations	1	1	0
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Unique_Item_Investigations	1	1	0
The Future of Consumption	Springer International Publishing		SpringerLink	10.1007/978-3-031-33246-3	SN:10.1007/978-3-031-33246-3	978-3-031-33246-3				2024	OA_Gold	Unique_Title_Requests	1	1	0
The Future of Technology Education	Springer Singapore		SpringerLink	10.1007/978-981-287-170-1	SN:10.1007/978-981-287-170-1	978-981-287-170-1				2015	Controlled	Unique_Title_Investigations	1	1	0
The Future of Technology Education	Springer Singapore		SpringerLink	10.1007/978-981-287-170-1	SN:10.1007/978-981-287-170-1	978-981-287-170-1				2015	Controlled	Total_Item_Investigations	1	1	0
The Future of Technology Education	Springer Singapore		SpringerLink	10.1007/978-981-287-170-1	SN:10.1007/978-981-287-170-1	978-981-287-170-1				2015	Controlled	Unique_Item_Investigations	1	1	0
The Green Economy and the Water-Energy-Food Nexus	Springer International Publishing		SpringerLink	10.1007/978-3-031-39679-3	SN:10.1007/978-3-031-39679-3	978-3-031-39679-3				2023	Controlled	Unique_Title_Investigations	1	1	0
The Green Economy and the Water-Energy-Food Nexus	Springer International Publishing		SpringerLink	10.1007/978-3-031-39679-3	SN:10.1007/978-3-031-39679-3	978-3-031-39679-3				2023	Controlled	Total_Item_Investigations	1	1	0
The Green Economy and the Water-Energy-Food Nexus	Springer International Publishing		SpringerLink	10.1007/978-3-031-39679-3	SN:10.1007/978-3-031-39679-3	978-3-031-39679-3				2023	Controlled	Unique_Item_Investigations	1	1	0
The Laplace Transform	Springer New York		SpringerLink	10.1007/978-0-387-22757-3	SN:10.1007/978-0-387-22757-3	978-0-387-22757-3	0172-6056			1999	Controlled	Unique_Title_Investigations	2	2	0
The Laplace Transform	Springer New York		SpringerLink	10.1007/978-0-387-22757-3	SN:10.1007/978-0-387-22757-3	978-0-387-22757-3	0172-6056			1999	Controlled	Total_Item_Investigations	2	2	0
The Laplace Transform	Springer New York		SpringerLink	10.1007/978-0-387-22757-3	SN:10.1007/978-0-387-22757-3	978-0-387-22757-3	0172-6056			1999	Controlled	Unique_Item_Investigations	2	2	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Unique_Title_Investigations	1	1	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Unique_Item_Requests	1	1	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Total_Item_Requests	1	1	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Total_Item_Investigations	1	1	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Unique_Item_Investigations	1	1	0
The Media Systems in Europe	Springer International Publishing		SpringerLink	10.1007/978-3-031-32216-7	SN:10.1007/978-3-031-32216-7	978-3-031-32216-7	2731-4081	2731-409X		2023	OA_Gold	Unique_Title_Requests	1	1	0
The Palgrave Guide to English Literature and its Contexts, 1500–2000	Macmillan Education UK		SpringerLink	10.1007/978-0-230-00099-5	SN:10.1007/978-0-230-00099-5	978-0-230-00099-5				2004	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Guide to English Literature and its Contexts, 1500–2000	Macmillan Education UK		SpringerLink	10.1007/978-0-230-00099-5	SN:10.1007/978-0-230-00099-5	978-0-230-00099-5				2004	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Guide to English Literature and its Contexts, 1500–2000	Macmillan Education UK		SpringerLink	10.1007/978-0-230-00099-5	SN:10.1007/978-0-230-00099-5	978-0-230-00099-5				2004	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave Handbook of Climate History	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-43020-5	SN:10.1057/978-1-137-43020-5	978-1-137-43020-5				2018	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Climate History	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-43020-5	SN:10.1057/978-1-137-43020-5	978-1-137-43020-5				2018	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Handbook of Climate History	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-43020-5	SN:10.1057/978-1-137-43020-5	978-1-137-43020-5				2018	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave Handbook of Deceptive Communication	Springer International Publishing		SpringerLink	10.1007/978-3-319-96334-1	SN:10.1007/978-3-319-96334-1	978-3-319-96334-1				2019	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Deceptive Communication	Springer International Publishing		SpringerLink	10.1007/978-3-319-96334-1	SN:10.1007/978-3-319-96334-1	978-3-319-96334-1				2019	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Handbook of Deceptive Communication	Springer International Publishing		SpringerLink	10.1007/978-3-319-96334-1	SN:10.1007/978-3-319-96334-1	978-3-319-96334-1				2019	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave Handbook of Ethnicity	Springer Singapore		SpringerLink	10.1007/978-981-13-2898-5	SN:10.1007/978-981-13-2898-5	978-981-13-2898-5				2019	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Ethnicity	Springer Singapore		SpringerLink	10.1007/978-981-13-2898-5	SN:10.1007/978-981-13-2898-5	978-981-13-2898-5				2019	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Handbook of Ethnicity	Springer Singapore		SpringerLink	10.1007/978-981-13-2898-5	SN:10.1007/978-981-13-2898-5	978-981-13-2898-5				2019	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave Handbook of Media Misinformation	Springer International Publishing		SpringerLink	10.1007/978-3-031-11976-7	SN:10.1007/978-3-031-11976-7	978-3-031-11976-7				2023	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Media Misinformation	Springer International Publishing		SpringerLink	10.1007/978-3-031-11976-7	SN:10.1007/978-3-031-11976-7	978-3-031-11976-7				2023	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Handbook of Media Misinformation	Springer International Publishing		SpringerLink	10.1007/978-3-031-11976-7	SN:10.1007/978-3-031-11976-7	978-3-031-11976-7				2023	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave Handbook of Organizational Change Thinkers	Springer International Publishing		SpringerLink	10.1007/978-3-030-38324-4	SN:10.1007/978-3-030-38324-4	978-3-030-38324-4				2021	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Organizational Change Thinkers	Springer International Publishing		SpringerLink	10.1007/978-3-030-38324-4	SN:10.1007/978-3-030-38324-4	978-3-030-38324-4				2021	Controlled	Total_Item_Investigations	2	2	0
The Palgrave Handbook of Organizational Change Thinkers	Springer International Publishing		SpringerLink	10.1007/978-3-030-38324-4	SN:10.1007/978-3-030-38324-4	978-3-030-38324-4				2021	Controlled	Unique_Item_Investigations	2	2	0
The Palgrave Handbook of Practical Animal Ethics	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-36671-9	SN:10.1057/978-1-137-36671-9	978-1-137-36671-9	2634-6672	2634-6680		2018	Controlled	Unique_Title_Investigations	1	1	0
The Palgrave Handbook of Practical Animal Ethics	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-36671-9	SN:10.1057/978-1-137-36671-9	978-1-137-36671-9	2634-6672	2634-6680		2018	Controlled	Total_Item_Investigations	1	1	0
The Palgrave Handbook of Practical Animal Ethics	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-36671-9	SN:10.1057/978-1-137-36671-9	978-1-137-36671-9	2634-6672	2634-6680		2018	Controlled	Unique_Item_Investigations	1	1	0
The Palgrave International Handbook of Action Research	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-40523-4	SN:10.1057/978-1-137-40523-4	978-1-137-40523-4				2017	Controlled	Unique_Title_Investigations	2	2	0
The Palgrave International Handbook of Action Research	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-40523-4	SN:10.1057/978-1-137-40523-4	978-1-137-40523-4				2017	Controlled	Total_Item_Investigations	2	2	0
The Palgrave International Handbook of Action Research	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-40523-4	SN:10.1057/978-1-137-40523-4	978-1-137-40523-4				2017	Controlled	Unique_Item_Investigations	2	2	0
The Pedagogy of Shalom	Springer Singapore		SpringerLink	10.1007/978-981-10-2987-5	SN:10.1007/978-981-10-2987-5	978-981-10-2987-5				2017	Controlled	Unique_Title_Investigations	1	1	0
The Pedagogy of Shalom	Springer Singapore		SpringerLink	10.1007/978-981-10-2987-5	SN:10.1007/978-981-10-2987-5	978-981-10-2987-5				2017	Controlled	Total_Item_Investigations	1	1	0
The Pedagogy of Shalom	Springer Singapore		SpringerLink	10.1007/978-981-10-2987-5	SN:10.1007/978-981-10-2987-5	978-981-10-2987-5				2017	Controlled	Unique_Item_Investigations	1	1	0
The Petite Bourgeoisie	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-137-10048-1	SN:10.1007/978-1-137-10048-1	978-1-137-10048-1				1981	Controlled	Unique_Title_Investigations	2	2	0
The Petite Bourgeoisie	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-137-10048-1	SN:10.1007/978-1-137-10048-1	978-1-137-10048-1				1981	Controlled	Total_Item_Investigations	4	4	0
The Petite Bourgeoisie	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-137-10048-1	SN:10.1007/978-1-137-10048-1	978-1-137-10048-1				1981	Controlled	Unique_Item_Investigations	2	2	0
The Political Economy of Science	Macmillan Education UK		SpringerLink	10.1007/978-1-349-15725-9	SN:10.1007/978-1-349-15725-9	978-1-349-15725-9				1976	Controlled	Unique_Title_Investigations	1	1	0
The Political Economy of Science	Macmillan Education UK		SpringerLink	10.1007/978-1-349-15725-9	SN:10.1007/978-1-349-15725-9	978-1-349-15725-9				1976	Controlled	Total_Item_Investigations	2	2	0
The Political Economy of Science	Macmillan Education UK		SpringerLink	10.1007/978-1-349-15725-9	SN:10.1007/978-1-349-15725-9	978-1-349-15725-9				1976	Controlled	Unique_Item_Investigations	1	1	0
The Potato Crop	Springer US		SpringerLink	10.1007/978-1-4899-7210-1	SN:10.1007/978-1-4899-7210-1	978-1-4899-7210-1				1978	Controlled	Unique_Title_Investigations	1	1	0
The Potato Crop	Springer US		SpringerLink	10.1007/978-1-4899-7210-1	SN:10.1007/978-1-4899-7210-1	978-1-4899-7210-1				1978	Controlled	Total_Item_Investigations	2	2	0
The Potato Crop	Springer US		SpringerLink	10.1007/978-1-4899-7210-1	SN:10.1007/978-1-4899-7210-1	978-1-4899-7210-1				1978	Controlled	Unique_Item_Investigations	1	1	0
The Prokaryotes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-30144-5	SN:10.1007/978-3-642-30144-5	978-3-642-30144-5				2013	Controlled	Unique_Title_Investigations	1	1	0
The Prokaryotes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-30144-5	SN:10.1007/978-3-642-30144-5	978-3-642-30144-5				2013	Controlled	Total_Item_Investigations	1	1	0
The Prokaryotes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-30144-5	SN:10.1007/978-3-642-30144-5	978-3-642-30144-5				2013	Controlled	Unique_Item_Investigations	1	1	0
The Psychology of Sympathy	Springer US		SpringerLink	10.1007/978-1-4757-6779-7	SN:10.1007/978-1-4757-6779-7	978-1-4757-6779-7				1991	Controlled	Unique_Title_Investigations	1	1	0
The Psychology of Sympathy	Springer US		SpringerLink	10.1007/978-1-4757-6779-7	SN:10.1007/978-1-4757-6779-7	978-1-4757-6779-7				1991	Controlled	Total_Item_Investigations	4	4	0
The Psychology of Sympathy	Springer US		SpringerLink	10.1007/978-1-4757-6779-7	SN:10.1007/978-1-4757-6779-7	978-1-4757-6779-7				1991	Controlled	Unique_Item_Investigations	2	2	0
The Spleen	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-6191-7	SN:10.1007/978-981-99-6191-7	978-981-99-6191-7				2023	Controlled	Unique_Title_Investigations	1	1	0
The Spleen	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-6191-7	SN:10.1007/978-981-99-6191-7	978-981-99-6191-7				2023	Controlled	Total_Item_Investigations	1	1	0
The Spleen	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-6191-7	SN:10.1007/978-981-99-6191-7	978-981-99-6191-7				2023	Controlled	Unique_Item_Investigations	1	1	0
Theories of Group Behavior	Springer New York		SpringerLink	10.1007/978-1-4612-4634-3	SN:10.1007/978-1-4612-4634-3	978-1-4612-4634-3				1987	Controlled	Unique_Title_Investigations	1	1	0
Theories of Group Behavior	Springer New York		SpringerLink	10.1007/978-1-4612-4634-3	SN:10.1007/978-1-4612-4634-3	978-1-4612-4634-3				1987	Controlled	Total_Item_Investigations	2	2	0
Theories of Group Behavior	Springer New York		SpringerLink	10.1007/978-1-4612-4634-3	SN:10.1007/978-1-4612-4634-3	978-1-4612-4634-3				1987	Controlled	Unique_Item_Investigations	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Unique_Title_Investigations	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Unique_Item_Requests	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Total_Item_Requests	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Total_Item_Investigations	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Unique_Item_Investigations	1	1	0
Theorizing Transboundary Waters in International Relations	Springer International Publishing		SpringerLink	10.1007/978-3-031-43376-4	SN:10.1007/978-3-031-43376-4	978-3-031-43376-4	2364-6934	2364-8198		2023	Controlled	Unique_Title_Requests	1	1	0
Third Congress on Intelligent Systems	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-9225-4	SN:10.1007/978-981-19-9225-4	978-981-19-9225-4	2367-3370	2367-3389		2023	Controlled	Unique_Title_Investigations	1	1	0
Third Congress on Intelligent Systems	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-9225-4	SN:10.1007/978-981-19-9225-4	978-981-19-9225-4	2367-3370	2367-3389		2023	Controlled	Total_Item_Investigations	1	1	0
Third Congress on Intelligent Systems	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-9225-4	SN:10.1007/978-981-19-9225-4	978-981-19-9225-4	2367-3370	2367-3389		2023	Controlled	Unique_Item_Investigations	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Unique_Title_Investigations	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Unique_Item_Requests	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Total_Item_Requests	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Total_Item_Investigations	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Unique_Item_Investigations	1	1	0
Time-Varying Effect Modeling for the Behavioral, Social, and Health Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-030-70944-0	SN:10.1007/978-3-030-70944-0	978-3-030-70944-0				2021	Controlled	Unique_Title_Requests	1	1	0
To the Lighthouse	Macmillan Education UK		SpringerLink	10.1007/978-1-349-21219-4	SN:10.1007/978-1-349-21219-4	978-1-349-21219-4				1991	Controlled	Unique_Title_Investigations	1	1	0
To the Lighthouse	Macmillan Education UK		SpringerLink	10.1007/978-1-349-21219-4	SN:10.1007/978-1-349-21219-4	978-1-349-21219-4				1991	Controlled	Total_Item_Investigations	1	1	0
To the Lighthouse	Macmillan Education UK		SpringerLink	10.1007/978-1-349-21219-4	SN:10.1007/978-1-349-21219-4	978-1-349-21219-4				1991	Controlled	Unique_Item_Investigations	1	1	0
Towards an Integrative Psychological Science	Springer Singapore		SpringerLink	10.1007/978-981-16-9565-0	SN:10.1007/978-981-16-9565-0	978-981-16-9565-0				2022	Controlled	Unique_Title_Investigations	1	1	0
Towards an Integrative Psychological Science	Springer Singapore		SpringerLink	10.1007/978-981-16-9565-0	SN:10.1007/978-981-16-9565-0	978-981-16-9565-0				2022	Controlled	Unique_Item_Requests	1	1	0
Towards an Integrative Psychological Science	Springer Singapore		SpringerLink	10.1007/978-981-16-9565-0	SN:10.1007/978-981-16-9565-0	978-981-16-9565-0				2022	Controlled	Total_Item_Requests	2	2	0
